TOA5,CR1000_BigSky_WFork,CR1000,25170,CR1000.Std.16,CPU:WestFork_stage_cond_temp_60sec.CR1,56826,WF
TIMESTAMP,RECORD,Batt_Volt_Avg,AirTemp_Avg,H20Dist_Avg,H20Cond_Avg,H20Temp_Avg,Ct_Avg,Stage_Avg,AirTemp_SMP,H20Dist_SMP,Stage_SMP,H20Cond_SMP,Ct_SMP,H20Temp_SMP
TS,RN,Volts,Deg C,meters,mS/cm,Deg C,mS/cm,meters,Deg C,meters,meters,mS/cm,mS/cm,Deg C
,,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp,Smp,Smp,Smp,Smp
2011-09-03 17:00:00,31924,13.97,18.56461,1.821375,0.2862362,13.63874,0.204936,0.278625,18.30603,1.823185,0.2768153,0.2865621,0.205148,13.63574
2011-09-03 17:30:00,31925,13.98,18.16288,1.82105,0.2862321,13.67527,0.2051944,0.2789502,17.7912,1.817445,0.2825545,0.2861392,0.205148,13.67807
2011-09-03 18:00:00,31926,14.01,17.64962,1.821164,0.2868951,13.58849,0.205047,0.2788355,17.21384,1.818734,0.2812655,0.2871785,0.2049057,13.54053
2011-09-03 18:30:00,31927,14.1,16.82358,1.819709,0.2886156,13.3896,0.2048411,0.2802904,16.57581,1.819825,0.2801753,0.2895584,0.2045424,13.25577
2011-09-03 19:00:00,31928,14.16,16.25783,1.820849,0.2905062,13.11161,0.2041633,0.2791508,15.63776,1.817904,0.2820954,0.2913285,0.2035745,12.9512
2011-09-03 19:30:00,31929,14.04,15.1169,1.820475,0.2928381,12.74303,0.2031032,0.2795243,14.64978,1.817872,0.2821283,0.2940603,0.2024871,12.54361
2011-09-03 20:00:00,31930,13.23,14.15915,1.820235,0.2954129,12.33801,0.2018978,0.2797652,13.74088,1.814999,0.285001,0.2969158,0.2015218,12.14868
2011-09-03 20:30:00,31931,13.1,12.40805,1.822036,0.2981744,11.9526,0.2009113,0.2779635,11.11554,1.820957,0.2790427,0.3002849,0.200317,11.68359
2011-09-03 21:00:00,31932,13.07,10.99705,1.82175,0.3010937,11.49279,0.1994178,0.2782499,10.85443,1.82216,0.27784,0.3026229,0.1986889,11.26224
2011-09-03 21:30:00,31933,13.05,9.474227,1.820995,0.3033754,11.09947,0.1979468,0.2790048,8.214203,1.82179,0.2782102,0.3040051,0.1970304,10.92462
2011-09-03 22:00:00,31934,13.02,7.540009,1.819807,0.3049316,10.75247,0.1963174,0.2801927,6.85733,1.818404,0.2815956,0.306122,0.1955954,10.55783
2011-09-03 22:30:00,31935,13,5.826133,1.82079,0.3067934,10.37895,0.1946508,0.2792097,4.246796,1.818977,0.2810225,0.3077637,0.193683,10.17294
2011-09-03 23:00:00,31936,12.98,3.850676,1.819036,0.3088417,9.961923,0.1927302,0.2809634,4.214508,1.816856,0.2831438,0.3101293,0.1917974,9.737732
2011-09-03 23:30:00,31937,12.97,2.917156,1.81997,0.3107172,9.559556,0.1907751,0.2800301,2.039917,1.816746,0.2832539,0.3118727,0.1899287,9.359772
2011-09-04 00:00:00,31938,12.95,1.920751,1.819329,0.3125128,9.171238,0.1888441,0.2806709,1.185425,1.820939,0.2790613,0.3136895,0.1880498,8.979095
2011-09-04 00:30:00,31939,12.94,1.121856,1.818638,0.3146035,8.818809,0.1873354,0.2813616,0.7383423,1.819454,0.2805457,0.3160605,0.1866291,8.619415
2011-09-04 01:00:00,31940,12.92,0.3944097,1.81861,0.3166875,8.489672,0.1859711,0.2813899,0.4790649,1.817592,0.2824081,0.3171372,0.1852109,8.360352
2011-09-04 01:30:00,31941,12.91,0.3588694,1.818443,0.3184051,8.163474,0.184383,0.2815567,0.3559265,1.818184,0.2818164,0.3196084,0.1837953,8.002563
2011-09-04 02:00:00,31942,12.89,0.5515707,1.818716,0.3198841,7.883394,0.1829999,0.2812833,-0.00201416,1.816993,0.2830065,0.3205433,0.1822672,7.744781
2011-09-04 02:30:00,31943,12.88,-0.529012,1.818652,0.3213001,7.59916,0.1815266,0.281348,-1.084839,1.819376,0.2806237,0.3223739,0.1807571,7.428253
2011-09-04 03:00:00,31944,12.86,-1.22294,1.819212,0.3227811,7.31486,0.1800694,0.2807879,-1.34845,1.817497,0.2825028,0.3232783,0.1793493,7.191315
2011-09-04 03:30:00,31945,12.85,-0.7993327,1.818117,0.3239578,7.050906,0.1785884,0.2818829,-0.6733398,1.818754,0.2812457,0.3243962,0.1779741,6.945282
2011-09-04 04:00:00,31946,12.83,-0.8491791,1.819265,0.3251576,6.802732,0.1772325,0.280735,-1.19165,1.820017,0.279983,0.3256651,0.1765904,6.689819
2011-09-04 04:30:00,31947,12.81,-0.7077342,1.819139,0.3260607,6.568795,0.1758178,0.2808612,-0.722168,1.820588,0.2794114,0.3263066,0.1751856,6.474976
2011-09-04 05:00:00,31948,12.8,-1.387071,1.819295,0.3273225,6.327677,0.174525,0.280705,-1.760345,1.820107,0.2798934,0.3278453,0.1739129,6.218903
2011-09-04 05:30:00,31949,12.78,-1.960238,1.818638,0.3283165,6.109964,0.1732683,0.2813621,-2.468964,1.822706,0.2772938,0.3283595,0.172519,6.015869
2011-09-04 06:00:00,31950,12.76,-1.963586,1.818095,0.3290724,5.897074,0.1719155,0.2819051,-1.515015,1.812951,0.2870487,0.330009,0.1714747,5.784241
2011-09-04 06:30:00,31951,12.74,-1.558382,1.818739,0.3303902,5.685965,0.1708604,0.2812605,-1.622925,1.817576,0.2824237,0.3312671,0.1704318,5.579376
2011-09-04 07:00:00,31952,12.71,-2.01101,1.818551,0.331685,5.483272,0.1698492,0.2814488,-1.622925,1.821564,0.2784355,0.332554,0.1693904,5.374481
2011-09-04 07:30:00,31953,12.76,-2.205785,1.818446,0.332751,5.306658,0.1689261,0.2815542,-2.449219,1.817795,0.2822047,0.3328115,0.168235,5.219849
2011-09-04 08:00:00,31954,12.85,-2.266843,1.818025,0.3333267,5.121923,0.1676791,0.2819748,-2.035553,1.818187,0.2818127,0.3332488,0.1670813,5.05484
2011-09-04 08:30:00,31955,13.29,-0.8990057,1.816835,0.3334093,5.007174,0.1667644,0.2831652,-0.243866,1.815189,0.2848108,0.3337468,0.1665052,4.955872
2011-09-04 09:00:00,31956,14.23,1.083728,1.818141,0.3324264,5.01236,0.1663156,0.2818592,3.042419,1.823069,0.276931,0.3320074,0.1662296,5.027222
2011-09-04 09:30:00,31957,14.67,5.198939,1.82357,0.3306209,5.12144,0.1663134,0.2764295,6.818359,1.822327,0.2776726,0.3294629,0.1665483,5.220581
2011-09-04 10:00:00,31958,14.37,8.304745,1.826343,0.3278906,5.368162,0.1669608,0.2736571,9.069916,1.824558,0.2754419,0.3265179,0.1676192,5.534149
2011-09-04 10:30:00,31959,14.17,10.71148,1.828476,0.3245229,5.729415,0.1681763,0.2715233,12.06512,1.827062,0.2729384,0.3230399,0.1689591,5.921143
2011-09-04 11:00:00,31960,14.04,12.29029,1.82451,0.3207434,6.210788,0.1700754,0.2754903,13.46121,1.822309,0.2776914,0.3188198,0.1712705,6.488068
2011-09-04 11:30:00,31961,13.95,15.37996,1.828993,0.3166967,6.820119,0.1727548,0.2710072,16.66718,1.837623,0.2623774,0.3148758,0.1741714,7.125732
2011-09-04 12:00:00,31962,13.87,17.4608,1.828306,0.3128748,7.477147,0.175806,0.2716933,18.40005,1.822446,0.2775544,0.3104653,0.1774228,7.858948
2011-09-04 12:30:00,31963,13.82,20.25885,1.829745,0.3083069,8.270863,0.179356,0.2702552,21.39557,1.828668,0.2713314,0.3058872,0.1812763,8.704987
2011-09-04 13:00:00,31964,13.77,22.04585,1.827808,0.3038478,9.10454,0.1830956,0.2721916,23.19574,1.837373,0.2626269,0.3017803,0.1848125,9.496307
2011-09-04 13:30:00,31965,13.74,23.40826,1.827386,0.2998677,9.915131,0.1867749,0.2726134,23.67474,1.826348,0.2736518,0.2984792,0.1886085,10.27594
2011-09-04 14:00:00,31966,13.73,24.11119,1.82656,0.2963985,10.70472,0.190466,0.2734401,25.09961,1.827591,0.2724085,0.2952876,0.1924129,11.06448
2011-09-04 14:30:00,31967,13.74,24.99521,1.827671,0.2933334,11.47229,0.1941251,0.2723284,24.63226,1.821983,0.2780173,0.2913687,0.1956364,11.85757
2011-09-04 15:00:00,31968,13.76,25.35659,1.823587,0.2907121,12.17752,0.1975177,0.2764125,25.83191,1.825649,0.2743509,0.2894948,0.199114,12.51193
2011-09-04 15:30:00,31969,13.78,25.65996,1.82413,0.2887291,12.76112,0.2003836,0.2758696,25.87302,1.828913,0.2710866,0.2882946,0.2015218,12.96054
2011-09-04 16:00:00,31970,13.78,26.44897,1.828824,0.2869984,13.24843,0.2026799,0.271176,26.62048,1.836436,0.2635641,0.2865451,0.2036997,13.43527
2011-09-04 16:30:00,31971,13.75,26.62721,1.830747,0.2861871,13.67143,0.205134,0.2692527,26.92938,1.833189,0.2668108,0.2855524,0.2060344,13.86118
2011-09-04 17:00:00,31972,13.71,26.94935,1.83201,0.2855546,13.97197,0.2068265,0.2679894,27.17023,1.840216,0.2597837,0.2851913,0.207374,14.0856
2011-09-04 17:30:00,31973,13.69,26.80377,1.831251,0.2853194,14.12369,0.2077387,0.2687489,26.72073,1.835695,0.2643048,0.2854004,0.207982,14.14951
2011-09-04 18:00:00,31974,13.71,26.1296,1.830152,0.2860221,14.13013,0.2082963,0.2698482,25.18365,1.825759,0.2742411,0.286843,0.2085904,14.08774
2011-09-04 18:30:00,31975,13.82,24.45445,1.827961,0.2882832,14.02928,0.2092151,0.2720389,24.23734,1.821818,0.2781824,0.2901503,0.2096482,13.90201
2011-09-04 19:00:00,31976,13.91,24.38923,1.834855,0.2909555,13.82403,0.2096614,0.2651452,23.14703,1.834097,0.2659025,0.2918491,0.2096443,13.73325
2011-09-04 19:30:00,31977,13.86,20.34262,1.834267,0.2929061,13.58178,0.209293,0.2657324,17.99658,1.828411,0.271589,0.2943791,0.2090352,13.40353
2011-09-04 20:00:00,31978,13.22,16.13671,1.828266,0.2953101,13.25085,0.2085665,0.2717339,14.33829,1.828172,0.2718275,0.29629,0.2078182,13.05606
2011-09-04 20:30:00,31979,13.11,13.3038,1.82527,0.2975535,12.81607,0.2069173,0.2747303,12.3956,1.826075,0.2739249,0.2987046,0.2059966,12.58533
2011-09-04 21:00:00,31980,13.08,11.16463,1.824818,0.300073,12.35208,0.2051878,0.2751817,10.28284,1.823381,0.2766187,0.301363,0.204462,12.13831
2011-09-04 21:30:00,31981,13.05,9.251103,1.823886,0.302777,11.89662,0.2035892,0.2761135,8.074799,1.824382,0.2756175,0.3038862,0.2027978,11.69391
2011-09-04 22:00:00,31982,13.03,8.517643,1.822601,0.3054478,11.46142,0.2020628,0.2773992,7.75708,1.824366,0.2756341,0.3065658,0.2011204,11.24173
2011-09-04 22:30:00,31983,13,7.375594,1.821809,0.3069433,11.0697,0.2000468,0.2781911,7.698456,1.820119,0.2798805,0.3079304,0.1991944,10.87524
2011-09-04 23:00:00,31984,12.99,7.146063,1.823544,0.3086908,10.67983,0.1981771,0.2764559,6.125061,1.822092,0.277908,0.3093097,0.1970329,10.48035
2011-09-04 23:30:00,31985,12.97,6.037448,1.822865,0.3097696,10.28507,0.1958127,0.2771344,5.190155,1.824087,0.2759132,0.3102937,0.1946419,10.09131
2011-09-05 00:00:00,31986,12.96,4.95061,1.822847,0.3112474,9.919306,0.1939004,0.2771529,4.75296,1.823662,0.2763377,0.3122784,0.1930016,9.721741
2011-09-05 00:30:00,31987,12.94,4.73236,1.821896,0.3126581,9.580661,0.1921328,0.2781038,4.324188,1.822255,0.277745,0.3135992,0.1912186,9.390198
2011-09-05 01:00:00,31988,12.93,4.471754,1.822453,0.3136906,9.250197,0.1901754,0.277547,4.987335,1.822413,0.2775869,0.3140123,0.1893439,9.119293
2011-09-05 01:30:00,31989,12.92,3.635248,1.822555,0.3152672,8.94045,0.1886899,0.2774445,3.798523,1.817507,0.2824929,0.3155973,0.187931,8.819092
2011-09-05 02:00:00,31990,12.91,3.097768,1.822998,0.3166698,8.645881,0.1871972,0.2770023,2.62265,1.829721,0.2702787,0.3178728,0.1865109,8.469879
2011-09-05 02:30:00,31991,12.89,2.937844,1.821634,0.3185099,8.362193,0.1860261,0.2783659,3.069427,1.822152,0.2778475,0.3190362,0.1854471,8.250916
2011-09-05 03:00:00,31992,12.88,2.866417,1.822253,0.3200103,8.092435,0.1847448,0.2777467,2.593506,1.824601,0.275399,0.3207103,0.1840311,7.952942
2011-09-05 03:30:00,31993,12.87,2.50095,1.822235,0.3211452,7.845395,0.1834165,0.2777648,2.370178,1.81884,0.2811598,0.321927,0.1827354,7.7052
2011-09-05 04:00:00,31994,12.85,2.372771,1.821795,0.3224069,7.605581,0.1822041,0.2782053,2.341034,1.821757,0.2782429,0.3233023,0.181677,7.477661
2011-09-05 04:30:00,31995,12.84,1.421106,1.823337,0.3235626,7.365546,0.1809156,0.2766627,0.6026001,1.820004,0.2799957,0.3245017,0.1802681,7.220917
2011-09-05 05:00:00,31996,12.82,1.032532,1.82285,0.3246685,7.13134,0.1796331,0.2771495,1.014069,1.824377,0.2756228,0.3247074,0.1788619,7.0336
2011-09-05 05:30:00,31997,12.8,0.7478617,1.822857,0.3257613,6.908506,0.1784231,0.2771433,0.7661133,1.822551,0.2774493,0.3265104,0.1779259,6.797272
2011-09-05 06:00:00,31998,12.78,0.5767726,1.82242,0.3267416,6.704187,0.1772909,0.2775796,0.2713318,1.821904,0.2780958,0.3270354,0.1765241,6.59082
2011-09-05 06:30:00,31999,12.77,0.4951487,1.822148,0.3278122,6.492277,0.1761352,0.277852,0.1052551,1.820351,0.2796493,0.3282927,0.175591,6.39444
2011-09-05 07:00:00,32000,12.74,0.2037028,1.822128,0.328613,6.293872,0.1749357,0.2778721,-0.5576782,1.822137,0.2778628,0.3290063,0.1741977,6.17865
2011-09-05 07:30:00,32001,12.8,0.1375814,1.821108,0.3293259,6.116261,0.173853,0.2788919,0.08718872,1.825291,0.2747085,0.3293937,0.1732732,6.041473
2011-09-05 08:00:00,32002,12.99,0.2846878,1.822015,0.3299623,5.959231,0.1728937,0.277985,0.749115,1.818488,0.2815114,0.3299287,0.1723434,5.894623
2011-09-05 08:30:00,32003,13.5,1.74022,1.820669,0.3295502,5.865925,0.1719092,0.2793306,2.972626,1.821833,0.2781668,0.3296605,0.1716386,5.826111
2011-09-05 09:00:00,32004,14.23,4.231695,1.822268,0.3286389,5.879135,0.1715419,0.277732,5.950317,1.828598,0.2714024,0.3273684,0.1714066,5.943573
2011-09-05 09:30:00,32005,14.57,7.886853,1.828618,0.3266721,5.996482,0.1714734,0.2713822,9.762421,1.831884,0.2681162,0.3260504,0.17182,6.078949
2011-09-05 10:00:00,32006,14.27,11.33404,1.831245,0.3241876,6.238898,0.1721326,0.2687544,12.64435,1.829939,0.270061,0.3225635,0.1726699,6.412201
2011-09-05 10:30:00,32007,14.07,13.98557,1.833831,0.3210539,6.604322,0.1734007,0.266169,15.44189,1.836817,0.2631825,0.3196701,0.1741715,6.793915
2011-09-05 11:00:00,32008,13.95,16.67882,1.835939,0.317319,7.086329,0.1752052,0.2640604,17.9014,1.834306,0.2656944,0.3149025,0.1761505,7.375244
2011-09-05 11:30:00,32009,13.85,19.32424,1.835864,0.3132659,7.691164,0.1777048,0.2641361,20.60654,1.838662,0.2613379,0.3111069,0.1789534,8.008606
2011-09-05 12:00:00,32010,13.77,22.08759,1.836774,0.3094914,8.363348,0.1807623,0.2632263,22.83813,1.833141,0.2668587,0.3069279,0.1823534,8.764984
2011-09-05 12:30:00,32011,13.71,24.44137,1.834303,0.3055599,9.15521,0.1845151,0.2656965,24.9519,1.831318,0.2686821,0.3037522,0.1864797,9.556824
2011-09-05 13:00:00,32012,13.65,26.15869,1.833938,0.3016523,10.00144,0.1885361,0.2660618,25.64072,1.828203,0.2717969,0.300003,0.1905092,10.40097
2011-09-05 13:30:00,32013,13.63,26.72118,1.831976,0.2981921,10.80732,0.1923835,0.2680238,26.52277,1.832994,0.2670057,0.2967442,0.1942374,11.18246
2011-09-05 14:00:00,32014,13.65,26.75345,1.829857,0.294926,11.5964,0.1960946,0.2701426,26.69046,1.829316,0.2706838,0.2931283,0.1978329,11.99609
2011-09-05 14:30:00,32015,13.7,27.08523,1.830589,0.292089,12.31406,0.1994488,0.2694113,27.48395,1.833833,0.2661668,0.290859,0.2010729,12.65228
2011-09-05 15:00:00,32016,13.73,26.87969,1.829454,0.2895817,12.97361,0.2025142,0.2705458,26.95764,1.828035,0.2719653,0.2885621,0.2037142,13.23853
2011-09-05 15:30:00,32017,13.77,26.64416,1.829401,0.2880312,13.45768,0.2049168,0.2705987,26.92947,1.830045,0.2699548,0.287639,0.2059975,13.64667
2011-09-05 16:00:00,32018,13.78,27.26282,1.830414,0.2873844,13.83433,0.2071625,0.2695861,27.77081,1.833658,0.2663417,0.2866247,0.2083048,14.07004
2011-09-05 16:30:00,32019,13.75,27.69627,1.831805,0.2861827,14.25668,0.209318,0.2681948,27.71317,1.830334,0.2696657,0.285944,0.2100483,14.38315
2011-09-05 17:00:00,32020,13.73,27.02339,1.834943,0.2855526,14.49119,0.2105315,0.265057,26.07999,1.833733,0.2662672,0.285422,0.2109068,14.55719
2011-09-05 17:30:00,32021,13.79,24.6493,1.83632,0.2857469,14.63608,0.2117104,0.2636802,24.34152,1.839878,0.2601221,0.2863342,0.2123346,14.66248
2011-09-05 18:00:00,32022,13.88,24.37435,1.828916,0.287154,14.64187,0.2127943,0.2710834,24.2887,1.829279,0.2707205,0.2879961,0.213432,14.64374
2011-09-05 18:30:00,32023,13.95,23.54348,1.832074,0.2898596,14.51283,0.2138629,0.2679254,23.33936,1.834693,0.2653073,0.2907516,0.2137996,14.41336
2011-09-05 19:00:00,32024,14,22.88171,1.829945,0.2920786,14.23769,0.2134912,0.2700553,22.311,1.829428,0.2705718,0.2934393,0.213187,14.06046
2011-09-05 19:30:00,32025,13.56,21.48464,1.831401,0.2943782,13.93085,0.2129136,0.2685991,21.16003,1.836241,0.2637584,0.295481,0.2129422,13.82651
2011-09-05 20:00:00,32026,13.19,20.82712,1.831985,0.2971296,13.64215,0.2127586,0.268015,19.75296,1.831847,0.2681532,0.2988233,0.2128198,13.4877
2011-09-05 20:30:00,32027,13.1,18.52443,1.832201,0.300687,13.32639,0.2129319,0.2677986,17.67755,1.834632,0.2653681,0.3020118,0.2129422,13.20316
2011-09-05 21:00:00,32028,13.08,16.81657,1.830812,0.3035218,12.99669,0.2124385,0.2691881,15.8132,1.830799,0.269201,0.3044665,0.2117191,12.81509
2011-09-05 21:30:00,32029,13.06,15.00965,1.829843,0.3051846,12.64919,0.2109517,0.2701564,14.95279,1.828071,0.2719285,0.3056248,0.2101319,12.50195
2011-09-05 22:00:00,32030,13.04,13.5074,1.830766,0.306647,12.30007,0.2092861,0.2692335,12.31714,1.829913,0.2700868,0.3072841,0.2083201,12.11758
2011-09-05 22:30:00,32031,13.02,11.31731,1.828539,0.3081164,11.95653,0.2076425,0.2714613,10.17288,1.825065,0.2749352,0.3089586,0.2068996,11.78671
2011-09-05 23:00:00,32032,13,9.458614,1.82744,0.3095705,11.60299,0.2058865,0.2725598,8.953308,1.82723,0.2727699,0.3101513,0.2049842,11.43668
2011-09-05 23:30:00,32033,12.99,8.600056,1.826864,0.3223296,11.25971,0.2116097,0.2731363,8.134583,1.825591,0.2744087,0.3124484,0.2040197,11.11884
2011-09-06 00:00:00,32034,12.97,7.574255,1.82693,0.3135108,10.92845,0.2032195,0.2730698,6.907104,1.824641,0.2753586,0.3141389,0.2025689,10.79355
2011-09-06 00:30:00,32035,12.96,6.943709,1.827492,0.3148841,10.60585,0.2015712,0.2725075,6.567505,1.824546,0.2754534,0.3154283,0.2007592,10.45862
2011-09-06 01:00:00,32036,12.95,6.26902,1.827382,0.315828,10.30553,0.199804,0.2726181,6.169373,1.826281,0.2737186,0.3164234,0.1989539,10.15033
2011-09-06 01:30:00,32037,12.93,5.804434,1.827361,0.316734,10.00813,0.1980223,0.2726387,5.42688,1.824862,0.2751375,0.3179822,0.1973977,9.831299
2011-09-06 02:00:00,32038,12.92,4.635178,1.827794,0.3173593,9.715966,0.1960956,0.2722054,3.730408,1.826345,0.2736551,0.3173146,0.1951543,9.600739
2011-09-06 02:30:00,32039,12.91,3.934341,1.826143,0.3185212,9.43569,0.1945814,0.2738564,3.574829,1.826838,0.2731616,0.3187273,0.1938629,9.32962
2011-09-06 03:00:00,32040,12.89,3.415071,1.82678,0.3197194,9.172476,0.1932095,0.2732198,3.011169,1.827993,0.2720066,0.3204273,0.1925659,9.038635
2011-09-06 03:30:00,32041,12.88,2.851212,1.826324,0.320886,8.916367,0.1918602,0.2736757,2.544952,1.827454,0.2725457,0.3216581,0.1911381,8.769104
2011-09-06 04:00:00,32042,12.86,2.618445,1.825621,0.3217909,8.677794,0.1904819,0.274379,2.467285,1.824183,0.2758166,0.3223631,0.1899488,8.56955
2011-09-06 04:30:00,32043,12.85,2.770951,1.826929,0.3226543,8.447979,0.1891394,0.2730706,2.642059,1.823757,0.2762431,0.3229488,0.1885244,8.350372
2011-09-06 05:00:00,32044,12.83,2.730468,1.826092,0.323578,8.242472,0.1880185,0.2739082,3.011169,1.824977,0.2750231,0.3240844,0.1875761,8.15152
2011-09-06 05:30:00,32045,12.81,3.151428,1.826026,0.3240201,8.07405,0.1869112,0.2739741,2.710052,1.823982,0.2760184,0.3244047,0.1863926,7.982727
2011-09-06 06:00:00,32046,12.8,2.505806,1.82642,0.3245137,7.901228,0.1857937,0.2735802,2.04007,1.82578,0.2742198,0.3250027,0.1854471,7.824066
2011-09-06 06:30:00,32047,12.78,1.341621,1.82585,0.3255002,7.71165,0.1848155,0.2741501,0.9328003,1.825108,0.2748915,0.3260462,0.1842669,7.606232
2011-09-06 07:00:00,32048,12.76,0.9593506,1.825614,0.3266579,7.50766,0.1838072,0.274386,1.079315,1.826598,0.2734019,0.3268862,0.1832063,7.418365
2011-09-06 07:30:00,32049,12.85,2.053976,1.824436,0.3270385,7.340514,0.1826551,0.2755636,2.249054,1.827477,0.2725226,0.327013,0.1821472,7.280121
2011-09-06 08:00:00,32050,13.36,2.03742,1.82547,0.3270344,7.196254,0.1814734,0.2745299,2.265625,1.82452,0.2754798,0.3274339,0.1810897,7.122284
2011-09-06 08:30:00,32051,14.05,3.154844,1.824611,0.3271151,7.096,0.1806983,0.2753884,4.003052,1.824222,0.2757781,0.3272476,0.1805027,7.063141
2011-09-06 09:00:00,32052,14.12,4.580889,1.825198,0.3265826,7.059205,0.1801037,0.2748021,5.290283,1.825424,0.2745756,0.3267553,0.1799091,7.023712
2011-09-06 09:30:00,32053,14.55,7.752205,1.82943,0.3250664,7.100003,0.1795988,0.2705699,9.478699,1.831982,0.2680178,0.3242322,0.1796187,7.159271
2011-09-06 10:00:00,32054,14.29,10.29788,1.831999,0.3227716,7.286726,0.1798362,0.2680009,11.46149,1.833293,0.2667067,0.3210371,0.1801471,7.445648
2011-09-06 10:30:00,32055,14.11,12.75126,1.832475,0.3199471,7.581992,0.1806241,0.2675246,13.95468,1.827978,0.2720224,0.3181298,0.1811803,7.78067
2011-09-06 11:00:00,32056,13.98,15.36063,1.832923,0.3166999,7.997947,0.1820825,0.2670766,16.73798,1.831666,0.268334,0.3148572,0.18306,8.256256
2011-09-06 11:30:00,32057,13.89,17.59396,1.833281,0.3129647,8.549191,0.1842477,0.2667185,18.59793,1.830298,0.2697016,0.3115713,0.185653,8.834412
2011-09-06 12:00:00,32058,13.82,20.90083,1.835908,0.3092686,9.199329,0.1870952,0.2640919,22.48013,1.834113,0.2658871,0.3067227,0.1886104,9.596863
2011-09-06 12:30:00,32059,13.77,22.75156,1.835561,0.3050801,9.966027,0.1904093,0.2644387,23.36438,1.83477,0.2652298,0.3035398,0.1921727,10.32422
2011-09-06 13:00:00,32060,13.71,23.70834,1.835451,0.3012101,10.74706,0.1938759,0.2645485,23.21094,1.830129,0.2698712,0.2988665,0.1953971,11.15176
2011-09-06 13:30:00,32061,13.7,23.65754,1.833383,0.2977224,11.48682,0.1971379,0.2666172,23.70078,1.837896,0.2621043,0.2959692,0.1986335,11.84515
2011-09-06 14:00:00,32062,13.71,24.60215,1.835445,0.2944682,12.18796,0.2001451,0.2645546,24.46005,1.83085,0.2691499,0.2927175,0.2016428,12.5546
2011-09-06 14:30:00,32063,13.76,24.38914,1.832493,0.2919135,12.84098,0.2031762,0.2675071,25.04593,1.834741,0.265259,0.2909184,0.2046676,13.1409
2011-09-06 15:00:00,32064,13.79,24.71114,1.833484,0.2900053,13.41749,0.2060285,0.2665162,24.49976,1.835148,0.2648522,0.2890961,0.2073323,13.68698
2011-09-06 15:30:00,32065,13.81,25.35226,1.833783,0.2887155,13.91005,0.2086683,0.2662168,26.13434,1.832853,0.2671472,0.2884469,0.21001,14.12286
2011-09-06 16:00:00,32066,13.8,25.27512,1.835184,0.2877731,14.35035,0.2111554,0.2648158,25.45047,1.835985,0.2640147,0.2872612,0.2118593,14.50058
2011-09-06 16:30:00,32067,13.78,25.04097,1.835004,0.2870323,14.62194,0.2125611,0.264996,25.39627,1.84,0.2599995,0.2871459,0.2131047,14.68591
2011-09-06 17:00:00,32068,13.77,24.77493,1.833976,0.2866958,14.79271,0.2135359,0.2660237,24.52621,1.834185,0.2658147,0.2866613,0.2135978,14.8049
2011-09-06 17:30:00,32069,13.78,24.49987,1.834626,0.2870195,14.77897,0.2136784,0.2653738,24.39404,1.837953,0.2620469,0.2878628,0.2139548,14.7301
2011-09-06 18:00:00,32070,13.81,24.01373,1.834622,0.2883816,14.6892,0.2140448,0.2653779,23.39072,1.831726,0.2682742,0.2894592,0.214417,14.63
2011-09-06 18:30:00,32071,13.9,22.78667,1.832114,0.2911726,14.54243,0.2150475,0.267886,22.63828,1.833563,0.2664372,0.2931982,0.21564,14.41901
2011-09-06 19:00:00,32072,13.98,22.10177,1.83531,0.2941462,14.31528,0.2155724,0.2646895,21.30679,1.837737,0.2622625,0.2954017,0.21564,14.19955
2011-09-06 19:30:00,32073,13.82,19.95403,1.835571,0.2965483,13.99005,0.2149217,0.2644287,17.90515,1.839478,0.2605214,0.2978385,0.2141673,13.76288
2011-09-06 20:00:00,32074,13.18,15.82968,1.836809,0.2987801,13.59351,0.213577,0.2631907,14.38113,1.840621,0.2593794,0.3003301,0.2129422,13.36108
2011-09-06 20:30:00,32075,13.1,12.99873,1.834022,0.3065264,13.16578,0.2158325,0.2659782,12.02374,1.83306,0.2669402,0.3030974,0.2117191,12.94073
2011-09-06 21:00:00,32076,13.07,10.99857,1.833209,0.3047468,12.71104,0.2111183,0.2667913,9.8284,1.834133,0.265867,0.3058782,0.2103062,12.50195
2011-09-06 21:30:00,32077,13.05,9.250674,1.832123,0.307333,12.23663,0.2092655,0.267877,8.733063,1.835659,0.2643406,0.3083184,0.2081434,12.00369
2011-09-06 22:00:00,32078,13.02,7.818645,1.832642,0.3093249,11.75598,0.2069054,0.2673578,6.749695,1.832227,0.2677734,0.3107109,0.2058372,11.49887
2011-09-06 22:30:00,32079,13,6.167881,1.8315,0.3151531,11.30383,0.2072552,0.2684999,5.849487,1.834331,0.2656687,0.3122793,0.2037778,11.10199
2011-09-06 23:00:00,32080,12.98,5.117075,1.832275,0.3136948,10.86984,0.2028787,0.2677253,5.239838,1.831316,0.2686836,0.3146696,0.2018586,10.65976
2011-09-06 23:30:00,32081,12.96,5.071287,1.831804,0.3153605,10.46019,0.2007272,0.2681956,4.792084,1.833878,0.266122,0.315586,0.1995946,10.29828
2011-09-07 00:00:00,32082,12.95,4.428823,1.8312,0.3167537,10.09012,0.1986834,0.2687998,4.285217,1.832205,0.2677948,0.3173624,0.1975871,9.903656
