"TOA5","CR1000_BigSky_NFork","CR1000","25171","CR1000.Std.16","CPU:NorthFork_stage_cond_temp_60sec.CR1","6004","NFork"
"TIMESTAMP","RECORD","Batt_Volt_Avg","AirTemp_Avg","H20Dist_Avg","Stage_Avg","H20Cond_Avg","Ct_Avg","H20Temp_Avg","AirTemp_SMP","H20Dist_SMP","Stage_SMP","H20Cond_SMP","Ct_SMP","H20Temp_SMP"
"TS","RN","Volts","Deg C","meters","meters","mS/cm","mS/cm","Deg C","Deg C","meters","meters","mS/cm","mS/cm","Deg C"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp"
"2011-09-09 01:30:00",32225,13.01,7.349425,1.766042,0.01595825,0.184348,0.1052943,7.846914,6.969879,0,1.782,0.1847869,0.1051015,7.750854
"2011-09-09 02:00:00",32226,12.99,6.366821,1.90882,-0.1268201,0.1847175,0.1049068,7.717294,6.053253,1.639874,0.142126,0.1848346,0.1047183,7.662048
"2011-09-09 02:30:00",32227,12.97,5.655843,2.185651,-0.4036516,0.185167,0.1045109,7.576631,5.461395,2.025955,-0.2439548,0.1853677,0.1043352,7.514221
"2011-09-09 03:00:00",32228,12.96,5.222064,1.719432,0.06256789,0.1856158,0.1041321,7.440397,5.075684,1.63801,0.14399,0.1860254,0.1039731,7.35675
"2011-09-09 03:30:00",32229,12.94,4.934412,1.676709,0.1052913,0.1861679,0.1037732,7.296761,4.717682,1.643007,0.1389928,0.1866855,0.1035625,7.189728
"2011-09-09 04:00:00",32230,12.93,4.234128,1.719316,0.06268435,0.1865376,0.1033337,7.158309,3.981354,1.638814,0.1431855,0.1867773,0.1031203,7.084106
"2011-09-09 04:30:00",32231,12.92,3.753968,1.705036,0.07696438,0.1869666,0.1028902,7.012606,3.536346,1.636492,0.1455082,0.1874107,0.1026954,6.918793
"2011-09-09 05:00:00",32232,12.91,3.224792,1.705732,0.07626834,0.1871827,0.1024297,6.888777,3.014465,1.637964,0.1440359,0.1870198,0.102208,6.860352
"2011-09-09 05:30:00",32233,12.89,2.761692,1.790058,-0.008058576,0.1877044,0.1019984,6.736006,2.521851,1.639516,0.1424836,0.1873181,0.1017774,6.733612
"2011-09-09 06:00:00",32234,12.88,2.357359,1.673567,0.1084324,0.1881817,0.101556,6.586851,2.096954,1.64026,0.14174,0.1887981,0.1013309,6.468628
"2011-09-09 06:30:00",32235,12.87,1.92573,1.82829,-0.04628974,0.188504,0.1011041,6.454046,1.787964,1.636329,0.1456705,0.1888432,0.1008928,6.370697
"2011-09-09 07:00:00",32236,12.86,1.615088,1.803765,-0.02176538,0.188961,0.1006709,6.310476,1.49826,1.638475,0.1435248,0.1892357,0.1004622,6.235352
"2011-09-09 07:30:00",32237,12.91,1.510608,1.639314,0.1426859,0.189274,0.100249,6.186068,1.732605,1.636165,0.1458354,0.1891437,0.1000554,6.159668
"2011-09-09 08:00:00",32238,13.32,4.027069,1.642669,0.1393307,0.1895266,0.09986024,6.075752,5.769867,1.644094,0.1379058,0.1894195,0.0996912,6.051941
"2011-09-09 08:30:00",32239,14.13,7.136651,1.954846,-0.1728462,0.1895688,0.09954627,6.004813,7.577423,1.64333,0.1386696,0.1897797,0.09943699,5.958405
"2011-09-09 09:00:00",32240,14.37,8.159687,1.880622,-0.09862217,0.1900739,0.09933464,5.914294,8.805573,1.635745,0.1462549,0.191262,0.09927187,5.761444
"2011-09-09 09:30:00",32241,14.25,9.431561,2.203211,-0.4212112,0.1897197,0.09923246,5.935222,10.08588,3.675026,-1.893026,0.188858,0.09922048,6.014832
"2011-09-09 10:00:00",32242,14.16,11.08612,2.607825,-0.8258253,0.1884715,0.09924994,6.073916,12.48697,1.642299,0.1397012,0.1888488,0.09926159,6.024567
"2011-09-09 10:30:00",32243,14.08,13.6214,2.719902,-0.9379017,0.1888253,0.09941639,6.070382,14.23593,2.015555,-0.2335554,0.1926505,0.09956986,5.673676
"2011-09-09 11:00:00",32244,14,15.6042,3.309844,-1.527844,0.186907,0.09982624,6.372809,16.66437,3.676257,-1.894257,0.1871492,0.1001046,6.395691
"2011-09-09 11:30:00",32245,14,17.56373,2.73582,-0.95382,0.1872166,0.1004524,6.468124,18.96411,3.677371,-1.895371,0.185332,0.100856,6.767639
"2011-09-09 12:00:00",32246,13.98,19.69637,2.762572,-0.9805724,0.1855853,0.1013793,6.855338,20.60889,3.672153,-1.890154,0.1848102,0.1019451,7.064819
"2011-09-09 12:30:00",32247,13.89,21.40704,2.707714,-0.9257141,0.1847933,0.1024574,7.184681,21.40018,0,1.782,0.1863787,0.1029176,7.08786
"2011-09-09 13:00:00",32248,13.88,22.97206,2.811253,-1.029253,0.1830242,0.1033944,7.606494,23.27853,1.806377,-0.02437747,0.1827482,0.1038377,7.728027
"2011-09-09 13:30:00",32249,13.87,23.62003,2.859286,-1.077286,0.181614,0.1042885,7.974442,24.24628,1.802019,-0.02001941,0.1811405,0.1047589,8.133179
"2011-09-09 14:00:00",32250,13.88,24.50465,2.813067,-1.031068,0.1810165,0.1054008,8.296167,24.58362,3.677077,-1.895077,0.1805183,0.10592,8.470184
"2011-09-09 14:30:00",32251,13.91,24.55381,2.63079,-0.8487905,0.179491,0.1065314,8.745732,24.29428,0,1.782,0.1747084,0.1070413,9.507416
"2011-09-09 15:00:00",32252,13.92,24.68169,2.383545,-0.6015453,0.1791394,0.1074783,9.000753,24.9277,1.645299,0.1367013,0.1788749,0.107894,9.127258
"2011-09-09 15:30:00",32253,13.91,24.90035,2.057374,-0.2753742,0.1785389,0.1083031,9.267542,25.69348,1.803261,-0.02126086,0.1778278,0.1086852,9.447296
"2011-09-09 16:00:00",32254,13.87,24.96366,2.052793,-0.2707931,0.178014,0.1089885,9.492644,23.00082,1.813861,-0.03186107,0.177446,0.1092146,9.619232
"2011-09-09 16:30:00",32255,13.86,23.74694,2.390138,-0.6081388,0.1773621,0.1094033,9.675646,24.60873,0,1.782,0.1769744,0.1095118,9.752014
"2011-09-09 17:00:00",32256,13.85,24.5007,2.271863,-0.4898626,0.1767507,0.1095832,9.801396,24.50351,1.651435,0.1305654,0.1735377,0.1097101,10.2879
"2011-09-09 17:30:00",32257,13.82,24.24614,1.948653,-0.1666526,0.1769942,0.1097505,9.805838,24.03247,1.650127,0.1318725,0.1771259,0.1097796,9.791321
"2011-09-09 18:00:00",32258,13.8,23.84015,2.191676,-0.4096763,0.1773789,0.1097309,9.748745,23.61832,2.069039,-0.2870392,0.1776283,0.1096965,9.702484
"2011-09-09 18:30:00",32259,13.81,23.01965,1.830462,-0.04846212,0.1785943,0.1096443,9.564889,21.75513,3.687624,-1.905624,0.1778524,0.1096037,9.650482
"2011-09-09 19:00:00",32260,13.9,20.63818,1.991636,-0.2096358,0.1782978,0.1095282,9.572025,20.22964,2.040611,-0.2586106,0.1783233,0.1094546,9.551941
"2011-09-09 19:30:00",32261,13.84,19.75057,1.99795,-0.2159504,0.1789235,0.1093696,9.450673,18.5155,0,1.782,0.179349,0.1093482,9.387787
"2011-09-09 20:00:00",32262,13.26,18.637,2.457237,-0.6752367,0.1796138,0.1092654,9.333472,19.9227,1.645929,0.1360713,0.1797084,0.1091868,9.303101
"2011-09-09 20:30:00",32263,13.2,17.60822,2.349915,-0.5679156,0.180399,0.1091131,9.193791,14.84067,2.061827,-0.2798272,0.1806358,0.1090603,9.15033
"2011-09-09 21:00:00",32264,13.17,13.03601,2.184587,-0.4025869,0.1812534,0.1089405,9.04173,12.1355,2.053143,-0.2711431,0.1815735,0.1088103,8.97052
"2011-09-09 21:30:00",32265,13.15,11.21791,2.412019,-0.6300191,0.1820418,0.1086687,8.877879,10.70267,2.045942,-0.2639419,0.1821992,0.10855,8.831055
"2011-09-09 22:00:00",32266,13.12,9.972986,2.07361,-0.29161,0.182839,0.1083622,8.706682,9.412872,2.063664,-0.281664,0.1831757,0.1081753,8.622192
"2011-09-09 22:30:00",32267,13.1,8.637765,2.325604,-0.5436046,0.1835342,0.1079487,8.526818,8.23822,3.691439,-1.909439,0.183707,0.1077591,8.463257
"2011-09-09 23:00:00",32268,13.07,7.710282,2.013443,-0.2314434,0.1842281,0.1075618,8.354168,7.361145,1.641684,0.1403164,0.1845934,0.1073639,8.264954
"2011-09-09 23:30:00",32269,13.05,7.067847,2.236265,-0.454265,0.1849183,0.1071862,8.185733,6.737732,2.014394,-0.2323941,0.1853268,0.1070106,8.096619
"2011-09-10 00:00:00",32270,13.03,6.364929,2.338837,-0.5568368,0.1856557,0.1068008,8.010605,6.018738,2.01686,-0.2348598,0.1860767,0.1066159,7.918701
"2011-09-10 00:30:00",32271,13.01,5.7138,2.287808,-0.5058084,0.1862823,0.1063989,7.846916,5.33905,2.044695,-0.262695,0.1869264,0.1061799,7.721222
"2011-09-10 01:00:00",32272,12.99,5.035204,1.935736,-0.153736,0.1870188,0.1059653,7.664206,4.678955,1.64491,0.13709,0.1874913,0.1057652,7.564301
"2011-09-10 01:30:00",32273,12.97,4.441753,2.048992,-0.2669919,0.1875539,0.1055576,7.512587,4.204041,2.027424,-0.2454244,0.1878245,0.1053677,7.439606
"2011-09-10 02:00:00",32274,12.96,4.073652,2.524997,-0.7429966,0.1882322,0.1051446,7.343678,3.952332,3.669262,-1.887262,0.1882901,0.1049385,7.292938
"2011-09-10 02:30:00",32275,12.94,3.516402,2.4847,-0.7027003,0.1887402,0.1046778,7.184563,3.323669,2.040301,-0.2583011,0.1890851,0.1044519,7.096283
"2011-09-10 03:00:00",32276,12.93,3.065341,2.251043,-0.4690433,0.1892499,0.1042162,7.027249,2.869537,2.025557,-0.2435566,0.1895534,0.1040129,6.949036
"2011-09-10 03:30:00",32277,12.92,2.736255,2.519131,-0.737131,0.1897386,0.103766,6.875659,2.483215,2.034184,-0.252184,0.1896372,0.10356,6.843811
"2011-09-10 04:00:00",32278,12.9,2.264478,2.295652,-0.5136523,0.1901866,0.1033278,6.731953,2.195313,1.641557,0.1404428,0.1909343,0.1031003,6.599121
"2011-09-10 04:30:00",32279,12.89,1.968448,1.971596,-0.1895958,0.1905441,0.1028402,6.588807,1.791901,2.027618,-0.245618,0.1913274,0.1026208,6.454498
"2011-09-10 05:00:00",32280,12.88,1.669408,2.01952,-0.2375204,0.191061,0.1023932,6.43681,1.349152,1.63803,0.1439697,0.1913512,0.1021707,6.357727
"2011-09-10 05:30:00",32281,12.87,1.203659,1.886508,-0.1045085,0.191424,0.1019457,6.302659,1.059357,2.004876,-0.2228764,0.1917533,0.1017364,6.222351
"2011-09-10 06:00:00",32282,12.86,0.9233673,1.894148,-0.1121481,0.1918867,0.1014706,6.152208,0.7499695,2.027778,-0.2457782,0.1915968,0.1012344,6.134888
"2011-09-10 06:30:00",32283,12.85,0.661617,1.990099,-0.2080989,0.1921631,0.1009713,6.017903,0.4597168,1.640379,0.1416212,0.1922573,0.1007399,5.959381
"2011-09-10 07:00:00",32284,12.85,0.3275716,2.124812,-0.342812,0.1925073,0.1004934,5.881041,0.178772,2.012658,-0.2306584,0.1928788,0.1002662,5.79361
"2011-09-10 07:30:00",32285,12.9,0.3605916,2.124015,-0.342015,0.1927417,0.1000206,5.75755,0.556488,5.101189,-3.319189,0.1931852,0.09981347,5.666901
"2011-09-10 08:00:00",32286,13.3,3.212376,2.376786,-0.5947856,0.1931658,0.09962045,5.62903,5.598724,1.648641,0.1333594,0.1931755,0.09942806,5.588135
"2011-09-10 08:30:00",32287,14.05,6.843894,2.874032,-1.092032,0.1931447,0.09927486,5.559731,7.216888,2.031314,-0.2493144,0.1933928,0.09913094,5.50354
"2011-09-10 09:00:00",32288,14.36,7.468232,2.242938,-0.4609378,0.1916167,0.09903616,5.685198,7.944489,3.678353,-1.896353,0.1926534,0.09896374,5.547516
"2011-09-10 09:30:00",32289,14.25,8.722891,2.729176,-0.9471758,0.1919048,0.09893008,5.629056,9.643555,2.017701,-0.2357014,0.1922329,0.09893281,5.586029
"2011-09-10 10:00:00",32290,14.16,10.83079,3.351639,-1.569639,0.192854,0.09894001,5.529316,11.94983,3.660536,-1.878536,0.1921909,0.09900475,5.605499
"2011-09-10 10:30:00",32291,14.07,13.23132,2.815813,-1.033813,0.1917859,0.09914137,5.689207,14.67969,1.590079,0.1919214,0.1841725,0.09932318,6.571777
"2011-09-10 11:00:00",32292,13.99,15.65769,3.249146,-1.467146,0.1914656,0.09956303,5.810979,16.74942,1.802856,-0.02085626,0.1831865,0.09986806,6.806854
"2011-09-10 11:30:00",32293,14,17.87295,3.46221,-1.68021,0.1901469,0.1002064,6.087481,18.78851,3.686604,-1.904604,0.1828627,0.1006332,7.012848
"2011-09-10 12:00:00",32294,13.97,20.12414,3.260435,-1.478435,0.1889894,0.1011932,6.423323,20.99921,3.677706,-1.895706,0.1904556,0.1018022,6.380768
"2011-09-10 12:30:00",32295,13.86,21.58001,2.815219,-1.033219,0.1874976,0.102426,6.854254,22.50827,3.691289,-1.909289,0.18627,0.1030416,7.12735
"2011-09-10 13:00:00",32296,13.81,22.94439,2.732385,-0.9503853,0.1850804,0.1037132,7.422266,22.66348,1.640078,0.1419216,0.1785333,0.104368,8.383423
"2011-09-10 13:30:00",32297,13.82,23.94251,2.978568,-1.196568,0.1843398,0.1048671,7.762065,25.31427,3.667997,-1.885997,0.1841591,0.1053767,7.888184
"2011-09-10 14:00:00",32298,13.86,24.56138,3.217914,-1.435914,0.1840402,0.1059695,8.034783,24.8519,3.667243,-1.885243,0.186318,0.1065118,7.866669
"2011-09-10 14:30:00",32299,13.92,25.26567,2.324824,-0.5428241,0.1821805,0.10701,8.497049,26.55838,1.811106,-0.0291059,0.1804971,0.107478,8.818237
"2011-09-10 15:00:00",32300,13.93,25.73958,2.932036,-1.150036,0.1811683,0.1078847,8.821383,25.77496,3.673965,-1.891965,0.1814286,0.1082584,8.867981
"2011-09-10 15:30:00",32301,13.92,26.10545,2.5338,-0.7518003,0.1807085,0.1087231,9.070228,26.02054,3.698498,-1.916498,0.180057,0.109102,9.237213
"2011-09-10 16:00:00",32302,13.87,25.74872,2.406887,-0.6248872,0.1795206,0.1094231,9.384185,26.00314,3.67746,-1.89546,0.1792271,0.1096452,9.470673
"2011-09-10 16:30:00",32303,13.81,25.77336,1.909202,-0.1272016,0.1796898,0.1099074,9.469462,25.66559,1.806314,-0.0243144,0.1793747,0.1100928,9.550354
"2011-09-10 17:00:00",32304,13.76,25.50266,1.79426,-0.01225983,0.1788206,0.1102219,9.655943,25.32819,1.811566,-0.02956653,0.17881,0.1102915,9.672333
"2011-09-10 17:30:00",32305,13.74,25.08838,1.79882,-0.01682047,0.1796018,0.1102908,9.565205,24.49124,1.806937,-0.02493703,0.1785408,0.1102602,9.702515
"2011-09-10 18:00:00",32306,13.76,24.45478,1.959139,-0.1771386,0.1797294,0.1102595,9.541949,23.94235,1.808399,-0.0263989,0.1851974,0.1102497,8.812378
"2011-09-10 18:30:00",32307,13.8,22.60316,1.967537,-0.1855372,0.1806103,0.110249,9.425694,20.32529,0,1.782,0.1800599,0.1102497,9.491791
"2011-09-10 19:00:00",32308,13.9,18.50462,2.262415,-0.4804155,0.180553,0.1101273,9.397861,17.29669,3.683359,-1.901359,0.1810223,0.1099978,9.305908
"2011-09-10 19:30:00",32309,13.69,16.10233,2.47665,-0.6946498,0.1812135,0.1098128,9.239491,15.14822,2.049572,-0.2675725,0.1818428,0.1096445,9.11853
"2011-09-10 20:00:00",32310,13.23,13.81369,2.178027,-0.3960267,0.1818662,0.1094695,9.07702,12.53983,3.68273,-1.90073,0.1821174,0.1093335,9.013855
"2011-09-10 20:30:00",32311,13.19,12.15102,2.816852,-1.034852,0.1824588,0.1090886,8.915319,11.45688,1.64648,0.1355199,0.1827565,0.1088832,8.831329
"2011-09-10 21:00:00",32312,13.16,10.9506,2.846904,-1.064904,0.1832358,0.1087252,8.734593,10.54047,3.680012,-1.898012,0.1831102,0.1085916,8.721588
"2011-09-10 21:30:00",32313,13.13,9.677351,2.813,-1.031,0.1839805,0.1084049,8.568854,9.332825,3.682341,-1.900341,0.1846967,0.108248,8.44342
"2011-09-10 22:00:00",32314,13.1,8.6939,3.039043,-1.257043,0.1849387,0.1081051,8.381931,8.308868,2.023085,-0.2410854,0.1855259,0.1079983,8.28479
"2011-09-10 22:30:00",32315,13.08,7.87299,2.998669,-1.21667,0.1856498,0.1078187,8.23062,7.454071,2.041295,-0.2592953,0.1859828,0.1076654,8.156006
"2011-09-10 23:00:00",32316,13.05,7.125358,2.63097,-0.8489704,0.1864856,0.107524,8.063343,6.858429,5.140344,-3.358344,0.1871583,0.1073743,7.948334
"2011-09-10 23:30:00",32317,13.03,6.523334,2.870361,-1.088362,0.1872353,0.1071992,7.901589,6.195984,2.0175,-0.2355,0.1874512,0.107034,7.839874
"2011-09-11 00:00:00",32318,13.01,5.872072,2.723713,-0.9417131,0.1879833,0.106865,7.739348,5.592316,2.046635,-0.2646347,0.187941,0.1067141,7.71225
"2011-09-11 00:30:00",32319,12.99,5.301157,2.608086,-0.8260862,0.1886254,0.1065089,7.586438,5.008942,3.674232,-1.892233,0.1889597,0.1063309,7.508698
"2011-09-11 01:00:00",32320,12.98,4.75498,2.318888,-0.536888,0.189275,0.106091,7.420594,4.523773,2.019518,-0.2375184,0.1894284,0.1058926,7.360443
"2011-09-11 01:30:00",32321,12.96,4.38235,2.358549,-0.5765494,0.1898184,0.1056777,7.269293,3.991028,2.016573,-0.2345728,0.1901424,0.1054566,7.184753
"2011-09-11 02:00:00",32322,12.95,3.748171,2.253536,-0.4715356,0.1902724,0.1052214,7.120223,3.59436,1.642703,0.1392974,0.1902585,0.1050048,7.076233
"2011-09-11 02:30:00",32323,12.93,3.365566,1.83745,-0.05544981,0.1908747,0.1048053,6.963228,3.130402,1.640319,0.1416805,0.1907911,0.1045996,6.929657
"2011-09-11 03:00:00",32324,12.92,3.017029,1.896988,-0.1149879,0.1913074,0.1043554,6.819504,2.908173,2.019666,-0.2376665,0.1916421,0.1041374,6.735809
"2011-09-11 03:30:00",32325,12.91,2.735471,2.155431,-0.3734312,0.1917839,0.1038758,6.66524,2.6091,2.036658,-0.2546579,0.191745,0.1036308,6.618469
"2011-09-11 04:00:00",32326,12.9,2.558637,1.977694,-0.1956938,0.1921071,0.1033883,6.527321,2.397339,1.637137,0.1448625,0.1926094,0.1031699,6.42572
"2011-09-11 04:30:00",32327,12.89,2.259778,1.88432,-0.1023202,0.1925045,0.1029877,6.399601,2.08075,2.017641,-0.2356411,0.1926955,0.1027967,6.338684
"2011-09-11 05:00:00",32328,12.88,2.129766,1.9757,-0.1936999,0.192828,0.102532,6.269213,2.005646,2.019373,-0.2373732,0.1936501,0.102311,6.133179
"2011-09-11 05:30:00",32329,12.87,1.671899,1.877466,-0.09546649,0.1931821,0.1020702,6.134564,1.523041,1.643563,0.1384369,0.1932161,0.1018531,6.085846
"2011-09-11 06:00:00",32330,12.86,1.303817,1.955306,-0.1733064,0.1935099,0.1016266,6.007102,1.098022,1.640287,0.1417129,0.1940776,0.1014097,5.900848
"2011-09-11 06:30:00",32331,12.85,0.9829773,1.754075,0.02792496,0.1939486,0.1011939,5.870307,0.8079834,1.643425,0.1385746,0.1940837,0.1009872,5.81311
"2011-09-11 07:00:00",32332,12.84,0.6999786,1.994403,-0.2124033,0.1941352,0.1007708,5.763075,0.5371399,1.641612,0.1403883,0.1942212,0.1005854,5.715637
"2011-09-11 07:30:00",32333,12.9,0.8333801,1.906294,-0.1242947,0.194591,0.1003691,5.631856,1.020691,1.641057,0.1409425,0.1948722,0.1001632,5.559784
"2011-09-11 08:00:00",32334,13.25,3.209663,1.668035,0.1139652,0.1946896,0.09995221,5.535751,5.306732,1.648787,0.1332133,0.1948668,0.09978017,5.48172
"2011-09-11 08:30:00",32335,14.01,6.012831,1.936932,-0.1549322,0.1947088,0.09966496,5.47471,6.090454,2.032285,-0.250285,0.1942819,0.09954397,5.494751
"2011-09-11 09:00:00",32336,14.41,7.299911,2.132674,-0.3506742,0.1945855,0.09946194,5.453464,8.262878,1.647365,0.1346346,0.1942081,0.09938496,5.469788
"2011-09-11 09:30:00",32337,14.32,9.301306,2.480708,-0.6987084,0.1935952,0.09933141,5.529696,10.16681,3.665366,-1.883366,0.1858771,0.09933345,6.37616
"2011-09-11 10:00:00",32338,14.18,11.03047,2.732035,-0.9500354,0.1929931,0.09935437,5.604141,12.46667,3.677146,-1.895146,0.193629,0.0994157,5.537354
"2011-09-11 10:30:00",32339,14.08,13.41387,2.647619,-0.8656189,0.1927645,0.09956681,5.674009,14.74405,2.018363,-0.2363628,0.1934876,0.0996727,5.605499
"2011-09-11 11:00:00",32340,14.02,15.58659,2.876836,-1.094837,0.1915788,0.09997674,5.889527,16.30914,0,1.782,0.184152,0.100259,6.777435
"2011-09-11 11:30:00",32341,14.03,17.49135,2.589825,-0.8078248,0.1894728,0.1005553,6.234206,18.06683,1.804883,-0.02288306,0.1831228,0.1009113,7.042328
"2011-09-11 12:00:00",32342,14,19.17806,2.465473,-0.6834729,0.1902387,0.1014158,6.333104,19.93442,2.063408,-0.281408,0.1968561,0.1019039,5.706268
"2011-09-11 12:30:00",32343,13.94,20.34204,2.536777,-0.7547767,0.1885553,0.1024526,6.743358,20.93878,3.691854,-1.909855,0.1880218,0.1029486,6.901428
"2011-09-11 13:00:00",32344,13.9,22.34844,2.602233,-0.8202327,0.1868491,0.1034975,7.159086,23.87048,3.672671,-1.890671,0.186545,0.1040652,7.31424
"2011-09-11 13:30:00",32345,13.85,24.1128,2.258614,-0.4766139,0.1856915,0.1047451,7.568776,24.83234,1.805883,-0.02388322,0.1848334,0.1054379,7.817932
"2011-09-11 14:00:00",32346,13.84,24.73517,2.273417,-0.4914176,0.1846414,0.1061342,7.997457,23.01212,2.050264,-0.2682644,0.1893569,0.1065228,7.502014
"2011-09-11 14:30:00",32347,13.93,23.03505,2.236264,-0.4542638,0.1826708,0.1066606,8.359408,23.09668,1.636072,0.1459283,0.1831515,0.1067403,8.31192
"2011-09-11 15:00:00",32348,13.99,22.49463,2.282992,-0.5009924,0.1833509,0.1068236,8.309832,21.92914,2.042355,-0.2603549,0.1827931,0.1069376,8.400787
"2011-09-11 15:30:00",32349,14.03,22.13116,2.316312,-0.534312,0.1835952,0.1070268,8.332031,22.06528,1.645696,0.1363035,0.1819331,0.1071514,8.558411
"2011-09-11 16:00:00",32350,14.05,21.63223,2.370255,-0.5882553,0.181142,0.1072827,8.696155,21.47394,2.03247,-0.2504705,0.1817531,0.1073536,8.626251
"2011-09-11 16:30:00",32351,14.04,22.56165,1.80602,-0.02402045,0.1812852,0.1074545,8.713809,22.77823,0,1.782,0.1815469,0.1075486,8.696045
"2011-09-11 17:00:00",32352,13.98,22.7019,2.083818,-0.3018185,0.1820602,0.1076762,8.661319,21.97864,1.798255,-0.01625466,0.1815778,0.1077587,8.738312
"2011-09-11 17:30:00",32353,13.98,21.44814,2.148459,-0.3664593,0.1814658,0.1078174,8.767816,21.32892,2.046506,-0.2645065,0.181492,0.1078006,8.758759
